avg utility,avg IN degrees,avg OUT degrees,avg clustering coeff
0.9999999999999998,46.852,46.852,0.35340689441031203
1.0000000000000002,46.8,46.8,0.3529211384734577
0.9999999999999998,46.836,46.836,0.3531731607350058
1.0000000000000007,46.792,46.792,0.35279653306771797
1.0000000000000002,46.836,46.836,0.3533979507430468
1.0000000000000004,46.808,46.808,0.3531869610108034
0.9999999999999999,46.752,46.752,0.35293526954081655
1.0000000000000002,46.712,46.712,0.35264240094689797
0.9999999999999999,46.764,46.764,0.35345923181480254
0.999999999999999,46.716,46.716,0.35296141266426256
1.0000000000000002,46.712,46.712,0.3529420962275832
0.9999999999999996,46.708,46.708,0.35305047385435046
1.0,46.624,46.624,0.3526992835449014
1.0,46.64,46.64,0.3527447301732241
0.9999999999999993,46.58,46.58,0.3524049593350413
0.9999999999999999,46.608,46.608,0.35282678215671626
1.0000000000000002,46.572,46.572,0.35262573085940807
0.9999999999999991,46.564,46.564,0.3524974363811806
1.0000000000000002,46.464,46.464,0.35162264650662994
1.0000000000000007,46.492,46.492,0.35171342347506207
1.0000000000000002,46.484,46.484,0.3515478371872896
0.9999999999999998,46.528,46.528,0.35219128552492635
0.9999999999999996,46.588,46.588,0.35308432294438696
1.0000000000000002,46.588,46.588,0.35339081530122624
1.0,46.568,46.568,0.35319813556578944
1.0,46.596,46.596,0.3531906949715538
1.0,46.628,46.628,0.3535717018699504
1.0000000000000004,46.568,46.568,0.3525540474809626
0.9999999999999998,46.536,46.536,0.35207359608974803
0.9999999999999999,46.532,46.532,0.352243508030465
1.0000000000000004,46.544,46.544,0.35245455450573254
1.0000000000000002,46.576,46.576,0.35312183245081613
1.0000000000000002,46.552,46.552,0.35348599617733484
1.0000000000000002,46.532,46.532,0.35340301631955334
0.9999999999999997,46.472,46.472,0.3526266037697727
1.0000000000000002,46.484,46.484,0.3527928891504024
1.0,46.464,46.464,0.35256399170781244
1.0000000000000002,46.456,46.456,0.35269564225607686
1.0,46.412,46.412,0.3519841049813605
0.9999999999999999,46.44,46.44,0.35217580993783704
1.000000000000001,46.436,46.436,0.3520610984154337
0.9999999999999997,46.368,46.368,0.35156881083987285
1.0000000000000004,46.332,46.332,0.3511008029429824
0.9999999999999994,46.376,46.376,0.35183623191668945
0.9999999999999998,46.372,46.372,0.35205401205584397
0.9999999999999998,46.324,46.324,0.35179267518920376
0.9999999999999998,46.384,46.384,0.3526215350614892
1.000000000000001,46.376,46.376,0.35252737905423354
1.0000000000000004,46.432,46.432,0.35337472868624226
0.9999999999999993,46.44,46.44,0.35352162307441004
1.0,46.48,46.48,0.354050383270454
1.0000000000000004,46.5,46.5,0.354112467161599
1.0000000000000004,46.5,46.5,0.3542658727594515
1.0000000000000007,46.484,46.484,0.354485635025212
1.0000000000000002,46.532,46.532,0.3550057642383533
1.0000000000000002,46.6,46.6,0.35553881961183054
1.0000000000000002,46.592,46.592,0.3554489392859619
0.9999999999999991,46.588,46.588,0.35550767241986775
1.0000000000000004,46.6,46.6,0.3554474844853603
0.9999999999999999,46.604,46.604,0.35569208308788336
1.0,46.592,46.592,0.3556799350626254
0.9999999999999996,46.612,46.612,0.3556229226669974
1.0,46.52,46.52,0.3548585218762683
0.9999999999999999,46.548,46.548,0.3553590598507923
1.0000000000000002,46.516,46.516,0.35527823447607637
0.9999999999999997,46.492,46.492,0.3550273166918174
0.9999999999999993,46.496,46.496,0.3552850889116164
1.0,46.492,46.492,0.35511341972639504
1.0000000000000002,46.472,46.472,0.35515446049791327
1.0,46.42,46.42,0.3542133557049088
0.9999999999999999,46.428,46.428,0.3548179795153916
1.0,46.428,46.428,0.354895885732099
0.9999999999999997,46.4,46.4,0.35497906066132145
0.9999999999999998,46.3,46.3,0.35418549409113914
0.9999999999999994,46.308,46.308,0.35442140902952385
0.9999999999999996,46.312,46.312,0.35474097621786893
1.0000000000000004,46.292,46.292,0.3548111005141298
1.0000000000000002,46.284,46.284,0.3551476471466278
0.9999999999999997,46.244,46.244,0.3549325859029462
0.9999999999999999,46.288,46.288,0.35538987957490825
0.9999999999999999,46.408,46.408,0.35638703687761913
0.9999999999999993,46.348,46.348,0.35599363032567366
0.9999999999999993,46.436,46.436,0.35712645393664877
0.9999999999999999,46.396,46.396,0.35668244227989965
1.0,46.352,46.352,0.35641618257277485
1.0000000000000004,46.288,46.288,0.35599252650495977
1.0000000000000004,46.276,46.276,0.35636205370967333
1.0000000000000002,46.276,46.276,0.356027162031221
0.9999999999999999,46.224,46.224,0.3551852817184668
0.9999999999999993,46.236,46.236,0.35527362060363704
0.9999999999999999,46.324,46.324,0.35590831074100004
0.9999999999999998,46.32,46.32,0.35590856226800044
1.0000000000000002,46.38,46.38,0.35652917707978093
0.9999999999999993,46.348,46.348,0.35625083828846543
1.0,46.36,46.36,0.3567678900173894
0.9999999999999996,46.384,46.384,0.3568477999951057
0.9999999999999999,46.34,46.34,0.35640745471653756
1.0000000000000004,46.304,46.304,0.3560385904844787
0.9999999999999997,46.316,46.316,0.35628326910689223
1.0,46.308,46.308,0.3562341968672642
1.0000000000000002,46.284,46.284,0.3559777505945031
0.9999999999999999,46.284,46.284,0.3559331542099359
1.0000000000000002,46.312,46.312,0.3564130655867003
0.9999999999999999,46.328,46.328,0.3569198004494387
1.0,46.308,46.308,0.3565675433297914
0.9999999999999999,46.312,46.312,0.35694089285942054
1.0,46.372,46.372,0.3575554455202987
0.9999999999999999,46.38,46.38,0.357560866879297
0.9999999999999998,46.34,46.34,0.3570173566558386
1.0000000000000002,46.336,46.336,0.35732895397200065
0.9999999999999998,46.336,46.336,0.35754565093014284
1.0,46.332,46.332,0.35752264037027875
1.0000000000000004,46.372,46.372,0.35801699232391554
1.0000000000000004,46.348,46.348,0.357954579993316
0.9999999999999997,46.304,46.304,0.3578566047194337
1.0,46.328,46.328,0.3584593109596897
1.0000000000000002,46.332,46.332,0.35827885697401524
1.0000000000000002,46.364,46.364,0.35864882324977004
1.0,46.4,46.4,0.35904840063177995
1.0000000000000002,46.404,46.404,0.3594990266339192
1.0,46.396,46.396,0.3596743975025338
0.9999999999999998,46.4,46.4,0.3595985121797417
0.9999999999999997,46.372,46.372,0.3600970314213203
1.0,46.376,46.376,0.3603930028312424
1.0,46.332,46.332,0.3600049825182763
1.0000000000000004,46.392,46.392,0.360666050001293
0.9999999999999997,46.368,46.368,0.3607226598110681
1.0000000000000009,46.396,46.396,0.36075392907497766
1.0000000000000004,46.44,46.44,0.361775669936126
1.0000000000000002,46.428,46.428,0.36155552013681214
0.9999999999999999,46.448,46.448,0.36203271343569693
0.9999999999999998,46.448,46.448,0.36277995504334126
1.0000000000000004,46.444,46.444,0.36265441482595345
0.9999999999999999,46.404,46.404,0.3621105920628501
0.9999999999999997,46.356,46.356,0.3619813622338872
0.9999999999999998,46.336,46.336,0.36198857532357354
1.0000000000000004,46.328,46.328,0.361721493583112
0.9999999999999997,46.288,46.288,0.3617721107074051
1.0000000000000007,46.248,46.248,0.3612854591419769
1.0000000000000002,46.168,46.168,0.36059008731020636
1.0000000000000002,46.12,46.12,0.36007405273098486
1.0,46.136,46.136,0.3601888761555229
0.9999999999999997,46.104,46.104,0.3601471574982697
1.0000000000000002,46.08,46.08,0.3602589886669906
0.9999999999999993,46.004,46.004,0.35972867767262184
1.0000000000000002,46.036,46.036,0.3600574985476987
0.9999999999999997,46.076,46.076,0.36046069210868
0.9999999999999999,46.036,46.036,0.35983473950324407
1.0,46.04,46.04,0.35972092495059066
1.0000000000000009,46.048,46.048,0.3595521277357828
1.0000000000000002,45.972,45.972,0.35897770291685266
0.9999999999999999,45.972,45.972,0.35879516968028397
0.9999999999999999,45.996,45.996,0.3591094504278496
1.0000000000000002,45.984,45.984,0.3591621548019105
1.0000000000000002,46.0,46.0,0.3595113122015687
0.9999999999999997,46.068,46.068,0.35991444516420207
1.0000000000000002,46.076,46.076,0.36003231021292903
0.9999999999999999,46.024,46.024,0.3597315489828585
1.0000000000000004,45.988,45.988,0.35946813034039743
0.9999999999999996,46.004,46.004,0.3594969933675916
1.0000000000000002,45.976,45.976,0.35917947400209305
0.9999999999999998,45.964,45.964,0.3589974346909411
1.0000000000000004,45.956,45.956,0.3592413234322099
1.0000000000000002,45.884,45.884,0.3587315057437414
0.9999999999999999,45.9,45.9,0.35886728169051535
0.9999999999999992,45.952,45.952,0.359195002496319
1.0000000000000002,45.952,45.952,0.35927169546359977
1.0000000000000002,45.956,45.956,0.3598146723701005
1.0000000000000002,45.956,45.956,0.3598272812356404
0.9999999999999997,45.964,45.964,0.35982655952484977
1.0000000000000002,46.016,46.016,0.3604434367046578
0.9999999999999997,46.044,46.044,0.36092518416904196
0.9999999999999999,46.092,46.092,0.3613612906011819
1.0,46.084,46.084,0.36103728155556486
0.9999999999999999,46.164,46.164,0.3618896290470795
0.9999999999999998,46.12,46.12,0.3619897074938411
0.9999999999999993,46.104,46.104,0.36161865515634867
1.0000000000000009,46.104,46.104,0.36150193151960597
1.0000000000000002,46.12,46.12,0.3618482268138593
1.0,46.176,46.176,0.3623517162695073
0.9999999999999996,46.164,46.164,0.36257766576196465
0.9999999999999996,46.132,46.132,0.3622811989240464
1.0000000000000002,46.14,46.14,0.36258322201825266
1.0000000000000007,46.136,46.136,0.36276674415598026
0.9999999999999997,46.088,46.088,0.3621091719845633
0.9999999999999997,46.14,46.14,0.3623410442320754
1.0,46.152,46.152,0.3623641331456371
0.9999999999999999,46.124,46.124,0.362193768915165
0.9999999999999998,46.136,46.136,0.3621990973173631
1.0000000000000002,46.124,46.124,0.3619545452138759
1.0000000000000002,46.164,46.164,0.36248272888117566
1.0000000000000004,46.184,46.184,0.36272729150070593
1.0,46.184,46.184,0.3625797746937262
1.0000000000000007,46.164,46.164,0.3624018677772673
1.0000000000000002,46.164,46.164,0.36226229004119476
1.0000000000000002,46.192,46.192,0.3627204515734987
0.9999999999999997,46.204,46.204,0.3626406831852467
1.0000000000000002,46.252,46.252,0.36328883550736907
1.0,46.26,46.26,0.3632118200285648
1.0000000000000002,46.236,46.236,0.36297051502671734
1.0,46.244,46.244,0.3631187446580384
0.9999999999999998,46.328,46.328,0.36400492541940654
1.0000000000000002,46.336,46.336,0.3643643192284425
1.0000000000000004,46.324,46.324,0.36440010576546233
0.9999999999999996,46.28,46.28,0.3638790333742046
1.0,46.252,46.252,0.3636473184313014
1.0000000000000002,46.252,46.252,0.36382518162582084
1.0000000000000002,46.244,46.244,0.3640014850743767
1.0000000000000002,46.192,46.192,0.36371081739967215
0.9999999999999997,46.2,46.2,0.3636454738739612
1.0000000000000004,46.16,46.16,0.36321265067161307
0.9999999999999993,46.14,46.14,0.36306769314234805
1.0000000000000007,46.116,46.116,0.3625826092335226
0.9999999999999998,46.136,46.136,0.3626187704070221
1.0000000000000002,46.08,46.08,0.36234216145567066
1.0000000000000004,46.064,46.064,0.3625994769138184
1.0000000000000007,46.084,46.084,0.3628130655895088
1.0000000000000002,46.064,46.064,0.36232249960015905
1.0,46.084,46.084,0.3626305782978665
0.9999999999999998,46.08,46.08,0.36266665085101824
1.0000000000000002,46.088,46.088,0.36308884620932014
1.0,46.16,46.16,0.3637512234729897
0.9999999999999997,46.088,46.088,0.36293516986844104
0.9999999999999998,46.016,46.016,0.36214181006853463
0.9999999999999993,46.032,46.032,0.36249421087763256
1.0000000000000004,46.052,46.052,0.3626167793053387
0.9999999999999992,46.084,46.084,0.3630319488765137
1.0000000000000004,46.088,46.088,0.36310120442467103
1.0,46.056,46.056,0.36305642007891137
0.9999999999999997,46.076,46.076,0.3634517787364076
0.9999999999999998,46.076,46.076,0.3636197144782198
1.0000000000000002,46.088,46.088,0.363933519799115
1.0,46.068,46.068,0.36383063097338386
0.9999999999999993,46.036,46.036,0.36352312604909554
0.9999999999999998,46.076,46.076,0.3636439391887714
1.0000000000000002,46.056,46.056,0.36351475852171167
0.9999999999999996,46.06,46.06,0.3635566924442957
1.0,46.036,46.036,0.3630272043077194
0.9999999999999997,45.952,45.952,0.36221329957208503
0.9999999999999999,45.892,45.892,0.36154579878175197
1.0,45.88,45.88,0.36163988068249514
1.0,45.88,45.88,0.3621152585927661
1.0000000000000002,45.82,45.82,0.36135828961302613
1.0000000000000004,45.756,45.756,0.36038277531020213
0.9999999999999998,45.74,45.74,0.3603801106200475
1.0,45.796,45.796,0.3612440135240085
1.0000000000000002,45.72,45.72,0.36076336819012894
1.0000000000000004,45.72,45.72,0.3604030022829895
0.9999999999999999,45.66,45.66,0.35973740420267725
1.0000000000000004,45.64,45.64,0.35935039315338785
1.0,45.628,45.628,0.3592402117060478
1.0000000000000002,45.62,45.62,0.35934219740297574
1.0000000000000004,45.608,45.608,0.358997390364506
0.9999999999999993,45.604,45.604,0.3590157166540835
